probe_config,condition,public_condition,scan_id,edm_id,edm_side,edm_x,edm_y,edm_z,length_mm,source_x,source_y,source_z,focus_x,focus_y,focus_z,ut_path_mm,source_to_focus_mm,edm_to_focus_error_mm,edm_to_beam_axis_mm,projection_along_beam_mm,delay_span_us,n_elements,green_incident,green_phase_proxy,beam_factor,born_response,kirchhoff_response,edge_gtd_response,total_physics_response,local_geometry_echo_proxy,response_vs_geometry_percent,amplitude_note,calibration_note,detection_status
1D16,PA1_TO_C1,PA1 → C1,10,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-135.3024148437535,157.92281289642793,-86.93037713999999,-113.3016834944249,130.60654183979702,-51.8,55.389890969753765,49.64226266341307,19.851760112608666,19.739197004647572,51.75330060250189,1.0730514471587735,16,1.083230151739487,-0.04481376554026349,0.017433386286115148,0.00660952938521456,0.0004353697635035407,0.002325322400475607,0.007496177239354966,45.92860755479598,0.0163213683985771,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,11,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-133.82283953829096,158.5578860389059,-86.44206371999998,-112.15856751978896,131.58710612802994,-51.8,55.35780338747901,48.95749411349705,21.349084951758332,21.239149549412982,51.12127661066822,1.0700243777872789,16,1.0838580349734575,-0.34939188535801236,0.00921481199988505,0.003495641809395836,0.00017692326787943264,0.001146734958725263,0.003855440028800425,46.571011063481464,0.00827862642609376,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,12,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-132.34412773399032,159.18438922350688,-85.97012664,-111.00774198986298,132.5586618418747,-51.8,55.38040985579581,48.288386490095476,22.846402001462295,22.739433100906304,50.4966135304669,1.0673765740659782,16,1.0834156005026518,-0.13661629417010332,0.004648422209630203,0.0017626605988727295,6.723446229289731e-05,0.0005364393125594119,0.001893067498980031,47.21632188865237,0.004009349782569568,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,13,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-130.85578320019675,159.80836126241908,-85.49710414,-109.85149267437232,133.52375610468974,-51.8,55.450198168479176,47.61885672937745,24.343956777486728,24.23950565251386,49.871543415512605,1.0699482085297485,16,1.0820520391594772,0.5156248056825785,0.002238230946813052,0.0008476588260381185,2.3902747348993552e-05,0.00023810866176794093,0.0008877361881240425,47.880191936514976,0.001854078173498353,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,14,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-129.372420748026,160.42351648234117,-85.02872378,-108.68080939579498,134.471273148349,-51.8,55.56679826313691,46.96604942366405,25.840130695367733,25.73936365173314,49.24585493236962,1.0669086659837266,16,1.0797814859850237,0.9944897250812633,0.0010289205463077074,0.0003888532747584305,7.95166626939115e-06,0.00010031563852762074,0.00039769646364435393,48.54570541867232,0.0008192206915411027,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,15,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-127.88970162422818,161.03015370306392,-84.5766318,-107.50455468503364,135.4118845740274,-51.8,55.7361519254075,46.32663943189782,27.336449964851884,27.239541753123042,48.62639197526352,1.0646861595363897,16,1.076500582248643,-0.18042063982244788,0.0004514040105224895,0.00017007783805489138,2.4737584336761913e-06,4.009137683514255e-05,0.0001701143786589681,49.215743424508474,0.00034565032817172577,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,16,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-126.39729447280997,161.63412806146707,-84.12331700999998,-106.32316097395022,136.3460194255881,-51.8,55.95173182038061,45.68649796864511,28.832891766531443,28.73938539080666,48.00670808395928,1.0684007554901471,16,1.0723528664423716,-0.7600469309450033,0.0001890486189009362,7.095438993138666e-05,7.200824321172811e-07,1.5205281748120017e-05,6.950380328929916e-05,49.90533530420249,0.00013927128806095066,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,17,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-124.8952239172675,162.2353138984563,-83.66869663999998,-105.13091956980664,137.2662663979146,-51.8,56.21357029696599,45.05213518753262,30.328348874825277,30.238270050469627,47.387894128002856,1.0680097133143818,16,1.0673579294649138,0.9936744931654107,7.561669214841969e-05,2.8248526587583066e-05,1.9625659223974128e-07,5.4757937421258984e-06,2.7136461537558964e-05,50.60803423654268,5.3620856741288846e-05,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,18,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-123.40312057148914,162.82482513737204,-83.22740508999999,-103.9289614713292,138.17378085317122,-51.8,56.52137154879266,44.43645629042588,31.822962178197475,31.73730771321451,46.76974172339851,1.0652730544029492,16,1.0615453651581046,-0.9993773238895807,2.887271014757845e-05,1.0727392072850346e-05,5.004548406117538e-08,1.8715678276839127e-06,1.0119204307676348e-05,51.30922198427512,1.9721999118945146e-05,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,19,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-121.90633193582056,163.4086707967418,-82.79349334,-102.72024413796868,139.07229639301443,-51.8,56.87593969301495,43.82877723051263,33.31729106097404,33.23601667559026,46.15451994662452,1.0631621875664743,16,1.054927625351722,0.9633027369484057,1.0525777767983525e-05,3.8863768110155825e-06,1.1943504090419366e-08,6.07191788410276e-07,3.604409682813022e-06,52.02061622683633,6.928810045417308e-06,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,20,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-120.40479024007126,163.98681603386112,-82.36689882,-101.50623977262364,139.96358191793738,-51.8,57.27637744332241,43.2273789470431,34.81152132747401,34.73446706528648,45.54229035435593,1.0666519924331936,16,1.0475522838254347,-0.5191570967047762,3.663528751726728e-06,1.3432082687560174e-06,2.6675747074642077e-09,1.8698132022758348e-07,1.226285730952852e-06,52.744349889758006,2.324961315318012e-06,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,21,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-118.90312329828164,164.55897120733982,-81.9360958,-100.2819634722582,140.840773871955,-51.8,57.71483497209914,42.63196861714625,36.304628506438554,36.2321571922688,44.9247477572369,1.067087249592328,16,1.0395940667422088,-0.5456037100719403,1.2179750841680821e-06,4.4316988482934316e-07,5.58048730083669e-10,5.4694085691821377e-08,3.987376154009986e-07,53.48099264369888,7.455688379934693e-07,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,22,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-117.4015799372483,165.12263995325603,-81.52131262,-99.0531156252312,141.7115446465763,-51.8,58.198622107938135,42.04880438161801,37.797772591229496,37.72997232655327,44.31172309333175,1.0654371423802864,16,1.0309522429709923,0.8418060944438295,3.8652814249904285e-07,1.3947221941827984e-07,1.0923174475807472e-10,1.518365244188527e-08,1.2381208288393855e-07,54.2227070074963,2.2833991461699155e-07,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,23,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-115.89026747389566,165.6832415368084,-81.10493361,-97.8140229190828,142.56760508096949,-51.8,58.723601131453144,41.471223756364104,39.289554233955805,39.22623970896583,43.70084035966308,1.0689957442861004,16,1.0217357049628075,0.821414444279494,1.1724401136565143e-07,4.192733741187295e-08,2.0044285072850043e-11,4.006465239295236e-09,3.676307754899283e-08,54.97788088903731,6.686885153538804e-08,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,24,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-114.38374866471656,166.23508939740233,-80.6930734,-96.56919061106257,143.41537880798327,-51.8,59.284497386124904,40.9011902092059,40.78109045532333,40.72257344841833,43.08507446974677,1.0664711597004717,16,1.0120689665160685,0.13572250534907157,3.395320240995301e-08,1.202704386553321e-08,3.443010101964685e-12,1.00372981763199e-09,1.0427373354613733e-08,55.74409909193364,1.8705788638572885e-08,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,25,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-112.87708954377928,166.7784937043893,-80.29712085999998,-95.31611782598392,144.25087126756995,-51.8,59.886468128403614,40.3480779918764,42.271618903113605,42.21814030152739,42.4737294615725,1.0674328546458476,16,1.001895785060374,-0.287962740596101,9.394244813610258e-09,3.2942189989034885e-09,5.541174713909265e-13,2.389215553578318e-10,2.8269557373861692e-09,56.50826788971337,5.002729411036825e-09,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,26,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-111.37036182984778,167.31584232356897,-79.89689390000001,-94.0584099843881,145.07942248890697,-51.8,60.520332419956375,39.79444044826767,43.762083771678085,43.713548257550826,41.854943972687366,1.069741948687259,16,0.9914023535702723,-0.39873243915953915,2.4819640821752215e-09,8.612187613908883e-10,8.350847376727485e-14,5.4010242708031456e-11,7.322500100581496e-10,57.29443546175689,1.2780473429167736e-09,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,27,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-109.84883488179057,167.85016377831334,-79.50620210999999,-92.79086403932423,145.89280952110386,-51.8,61.19796780323364,39.252177144703644,45.250993960272154,45.20688893158556,41.249587347910634,1.0701517962031808,16,0.9804247126786073,-0.10226016340154877,6.272230614504109e-10,2.1523074643277042e-10,1.1811652528527185e-14,1.1614708497921035e-11,1.81485813266576e-10,58.08595002500757,3.124435654206249e-10,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,28,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-108.34177621247846,168.3729833905493,-79.11749698999998,-91.51717346437468,146.69657134598236,-51.8,61.89950832214682,38.71924248427397,46.739342688637194,46.70035542372633,40.62789600534537,1.0718014708145862,16,0.9693130305290777,0.42391549559849817,1.5136373744044303e-10,5.13515950677112e-11,1.5646756496459616e-15,2.372695433370176e-12,4.298068414138482e-11,58.885449552016276,7.299033032501173e-11,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,29,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-106.81977257639309,168.8926958202528,-78.73818939,-90.23528945900809,147.48719891243675,-51.8,62.642459068863516,38.19563359538443,48.22645758437112,48.19193097904119,40.0201882392571,1.0703829270771177,16,0.9578168049571836,0.9819927464101383,3.4940417159179043e-11,1.1713281554546608e-11,1.9455730444888547e-16,4.611346880341261e-13,9.739688639908147e-12,59.69268697444819,1.631638502732718e-11,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,30,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-105.30238674884818,169.40373249527613,-78.36332236999998,-88.94780272681719,148.268662840241,-51.8,63.412778239065155,37.67988433089199,49.713052154102336,49.68310425803046,39.40519756685063,1.0717564149925425,16,0.9461815373204587,0.5241293508679807,7.706015613864247e-12,2.551951395049536e-12,2.2674127747037758e-17,8.517857132616947e-14,2.1097221124027623e-12,60.5097398913917,3.486582682704438e-12,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,31,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-103.77973810794379,169.9088316035536,-77.99528525000001,-87.65227176658898,149.03671069321462,-51.8,64.2156919065691,37.174367125967464,51.19830643595528,51.17266601210578,38.794501417763826,1.072912905277578,16,0.93435106309058,-0.8274188667736382,1.6257641045852831e-12,5.316620468088174e-13,2.4809090903435855e-18,1.4972474177722935e-14,4.3730960151650454e-13,61.332584150635036,7.130134944949595e-13,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,32,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-102.26165901669007,170.40530053530316,-77.63168039999998,-86.34949863549022,149.79241881570235,-51.8,65.04318574105754,36.679196461632344,52.682412681602074,52.66113994873202,38.176175170461654,1.0746003527314905,16,0.9224640416425036,-0.3911074547780881,3.2799221466951306e-13,1.0589635838996013e-13,2.5475640578809087e-19,2.503952147213434e-15,8.672045223486348e-14,62.16057656510976,1.3951037301597198e-13,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,33,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-100.73821588591268,170.89581172542313,-77.2748287,-85.0417941166962,150.53955906514722,-51.8,65.90080896065626,36.19007565646233,54.166087224259066,54.1487348273482,37.561032177862764,1.074027973186347,16,0.9104592332974375,0.9963318392749264,6.326004636231833e-14,2.015849265828884e-14,2.454137719486081e-20,3.9823927341015026e-16,1.644540517846095e-14,63.00069725311196,2.6103528842529785e-14,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,34,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-99.20933140422562,171.38032114943243,-76.92465684999999,-83.72823726153902,151.27634037573452,-51.8,66.7874962162814,35.70830016444626,55.64894795983185,55.63509204403876,36.950049852349814,1.0753814854398662,16,0.8983717521869499,-0.7551461206095239,1.166994533874506e-14,3.6693822346630145e-15,2.2194604091652808e-21,6.026939045607613e-17,2.9837230756635998e-15,63.85070108350135,4.672968385674588e-15,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,35,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-97.68491183004613,171.85623390918215,-76.57886669999998,-82.40714701892483,151.9995254010648,-51.8,67.69499035940882,35.237639043168656,57.130333362264224,57.11987257808032,36.33086671721885,1.0792673398725103,16,0.8863285108904768,0.2548117271756854,2.0603552295218535e-15,6.391530538706288e-16,1.886176481930088e-22,8.686485337237489e-18,5.182717822604117e-16,64.70354035941044,8.009944732259687e-16,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,36,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-96.1649540235696,172.32360542639685,-76.23748559,-81.0798895086162,152.71134913251072,-51.8,68.62197988453805,34.77629178504863,58.61069142844894,58.603383496448764,35.7018146043321,1.0815939223352515,16,0.874355419370802,0.1503805522127494,3.4804167181154613e-16,1.0650924267035479e-16,1.5057620433176426e-23,1.1919555489349937e-18,8.616097062152818e-17,65.56190677524279,1.3141925679023101e-16,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,37,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-94.63941945796927,172.78497336012433,-75.90269618,-79.74659150288586,153.41177241849934,-51.8,69.57463079411168,34.32283791252815,60.0899793256518,60.085247212160745,35.076948521649996,1.0817109440276609,16,0.86238330430462,-0.30502933831550183,5.62787388603984e-17,1.6986845673184518e-17,1.1299194310986443e-24,1.557844967631302e-19,1.3714105039893666e-17,66.42807351217829,2.064504405261648e-17,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,38,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-93.10822799735561,173.24029073689803,-75.57442215999998,-78.40622889335077,154.0985821494091,-51.8,70.55202808937389,33.87885674494351,61.56771671793822,61.56499463587317,34.45780177272937,1.0836026285013514,16,0.8504362188425428,0.226316781122412,8.71772473754945e-18,2.594854101949078e-18,7.978518534934732e-26,1.9408955387507705e-20,2.0914105096974172e-18,67.29861096450058,3.107657765478425e-18,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,39,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-91.5813825609665,173.6870967325329,-75.2504995,-77.06195424658135,154.777735059723,-51.8,71.54569039303303,33.441047894005976,63.04518460035757,63.044005642575385,33.826604416563335,1.0860743615662738,16,0.8386249356235533,0.011577852800341567,1.2915682281566365e-18,3.7909946276695013e-19,5.2900165214665535e-27,2.3013694227185556e-21,3.051206699837482e-19,68.1796816662755,4.4752433940253135e-19,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,40,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-90.0487675183836,174.1278245157779,-74.93300594,-75.7105597045925,155.44256140405722,-51.8,72.5622013445839,33.013015988936324,64.5208773994928,64.52060096742179,33.20188420518725,1.086360322089993,16,0.8268767883029289,-0.456167341034696,1.8342657773633523e-19,5.3084912820806433e-20,3.303733972828465e-28,2.603222566941356e-22,4.267618832629917e-20,69.06366872884615,6.179253015627072e-20,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,41,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-88.51030079154592,174.56242420266707,-74.62186264999998,-74.35368967034066,156.0961805520411,-51.8,73.60076077111064,32.59216482249655,65.99550188199467,65.99550127492759,32.58321343203108,1.0901605383169937,16,0.8152089648447066,0.9128615082186765,2.4951796604658056e-20,7.119324898384636e-21,1.9413381526423403e-29,2.8067963475328994e-23,5.717914305018678e-21,69.95546360351749,8.173649362722786e-21,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,42,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-86.98621380095268,174.9862308612962,-74.31302443,-72.99238922269329,156.74052477668033,-51.8,74.64491111977884,32.18026081061281,67.4694629482416,67.46901435414304,31.93422706376537,1.0934419730669074,16,0.803805632559748,-0.9522185249238033,3.2500941772301696e-21,9.143554021025375e-22,1.0731359583293532e-30,2.884175274639555e-24,7.337916627602504e-22,70.85088630630592,1.0356845214157059e-21,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,43,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-85.44602545675441,175.40622010900307,-74.01246354,-71.62101700127599,157.36313292129682,-51.8,75.71723333903968,31.781714720465427,68.93986174051165,68.93828016120847,31.31474018626553,1.093634928612465,16,0.7924219804933641,0.2527071892818916,4.070741702182545e-22,1.1290108206021472e-22,5.612043702572986e-32,2.8368839553352957e-25,9.054781640949495e-23,71.7393639724487,1.2621775744244062e-22,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,44,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-83.90998951795798,175.81776146005106,-73.71616815999998,-70.24867532346667,157.9836085780031,-51.8,76.80127930931285,31.384820237787988,70.41127945537622,70.40773937052744,30.678766928919536,1.0981265128596611,16,0.7812369864094758,0.7601172751519415,4.8725934751103654e-23,1.3323275848727938e-23,2.7531424324624353e-33,2.653331353356705e-26,1.067984733201172e-23,72.64658464587386,1.4701100380798575e-23,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
1D16,PA1_TO_C1,PA1 → C1,45,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-82.37809315670718,176.22090963117816,-73.42416124999998,-68.87047266038448,158.59095760479434,-51.8,77.8961873444112,30.997989768552298,71.88109655637449,71.87459156538587,30.030968850581083,1.097443246913528,16,0.7702559270932636,-0.8691498278812922,5.596586202536175e-24,1.508781292897154e-24,1.2743726436451272e-34,2.3704179020621695e-27,1.208921368741323e-24,73.55315673770167,1.6436022903170074e-24,"Relative physics-layer amplitude, not calibrated dB",Local geometry echo proxy used; real geometry calibration in V6.3,
